,title,release_date,snippet,teaser_text,teaser_title,href
260,BioNTech und Bayern entwickeln Software zur Impfstoffverteilung,2021-02-12T14:40:38Z,"Der Mainzer Impfstoffhersteller <em>BioNTech</em> entwickelt zusammen mit dem Land Bayern eine Software zur besseren Steuerung der Impfstoffverteilung. ""Der grobe Rahmen dafür steht"", sagte eine","Wo wird Impfstoff knapp, wo fehlen Mitarbeiter in Impfzentren? All dies soll künftig eine Software erfassen und steuern. Der ""grobe Rahmen"" stehe, teilte BioNTech mit.",BioNTech und Bayern entwickeln Software zur Impfstoffverteilung,http://www.zeit.de/wissen/2021-02/corona-impfstoff-biontech-bayern-software-impfstoffverteilung
261,Gesucht wird: eine Intendantin mit Migrationshintergrund,2021-02-11T16:42:33Z," die Familie hinter <em>BioNTech</em>, die Medizinerin des Jahres Marylyn Addo oder Menschen in sogenannten systemrelevanten Berufen wie Pflegende.
Beim WDR sieht man sich allerdings schon länger auf einem","Nach der Aufregung um die Sendung ""Die letzte Instanz"" geloben öffentlich-rechtliche Anstalten mehr Diversität. Doch die ist in den Strukturen nicht leicht zu erreichen.",Gesucht wird: eine Intendantin mit Migrationshintergrund,http://www.zeit.de/kultur/film/2021-02/oeffentlich-rechtlicher-rundfunk-wdr-die-letzte-instanz-diversitaet
262,So kann es doch noch funktionieren,2021-02-11T15:31:35Z," schon kein guter Einstieg. Was soll denn das Unternehmen <em>BioNTech</em> sagen, wenn es gefragt wird, ob es nicht schneller liefern kann? Ja, könnten wir, machen wir aber nicht? Die Frage impliziert schon ein","Der Impfgipfel ist gescheitert. Nun sieht es so aus, als würde sich die Politik auf das Verwalten des Versagens konzentrieren. Aber es ist noch nicht zu spät.",So kann es doch noch funktionieren,http://www.zeit.de/wirtschaft/2021-02/corona-impfstoff-produktion-impfgipfel-politik
263,Der war noch gar nicht dran!,2021-02-11T06:30:43Z," Beispiel auch die Koblenzer. Tatsächlich schreibt die EMA, die europäische Arzneimittelbehörde, dass der aufgetaute <em>BioNTech</em>-Impfstoff maximal zwei Stunden gelagert werden darf, spätestens dann muss er wie","Was hassen die Deutschen noch mehr als leere Klopapierregale? Vordrängler. Klar, keiner soll sich eine Impfung erschleichen. Doch Impfstoff im Müll hilft niemandem.",Der war noch gar nicht dran!,http://www.zeit.de/gesellschaft/zeitgeschehen/2021-02/corona-impfungen-verteilung-impfstoff-korruption-transparenz-5vor8
264,Es kommt Nachschub,2021-02-10T15:57:25Z," deutschen Hersteller <em>BioNTech</em> oder dem US-Unternehmen Moderna.
Johnson & Johnson hat am vergangenen Donnerstag bei der US-Aufsicht FDA den Antrag auf eine Notzulassung gestellt. Die Behörde will sich Ende",Zwei US-Unternehmen machen Hoffnung auf neue Corona-Impfstoffe – eines von ihnen stand noch vor Kurzem am Abgrund.,Es kommt Nachschub,http://www.zeit.de/2021/07/corona-impfstoff-usa-johnson-and-johnson-novax
265,Flexibel,2021-02-10T15:56:59Z,Bis spät in die Nacht wurde am vergangenen Wochenende in den Labors des Impfstoffherstellers <em>BioNTech</em> in Mainz noch gearbeitet. Die Forscher dort untersuchen gerade mit ihren Kollegen des,"Die Pharmafirmen müssen wegen der neuen Virusvarianten ihre Impfstoffe anpassen. Sie sind zuversichtlich, dass das gelingt – vor allem bei BioNTech und Moderna.",Mit Booster und geändertem Design,http://www.zeit.de/2021/07/corona-impfstoffe-virusvariante-mutation-biontech-astra-zeneca
266,Unsere Quellen,2021-02-10T15:45:03Z," positiven wie negativen Wirkungen es im menschlichen Körper hat.
Auf ihrer Homepage erklärt die Firma <em>Biontech</em> welche Rolle Lipidnanopartikel in den mRNA-Impfstoffen spielen.
Die deutschen Spezialchemie",Hier haben wir recherchiert. Dies sind die zentralen Quellen der Wissen-Texte in der ZEIT-Ausgabe vom 11.02.21.,Unsere Quellen,http://www.zeit.de/wq/2021-07
267,Whistleblower im Labor,2021-02-10T13:08:51Z,"Es sollte eine morgendliche Überraschung für die Mitarbeiter von <em>BioNTech</em> in Mainz und Marburg sein: Von Plakaten gegenüber der Firmenbüros blickt eine Forscherin im weißen Kittel, sie hat die Arme","Dürfen Corona-Impfstoffe patentgeschützt sein? Im Namen globaler Gerechtigkeit fordert das Kunstkollektiv Peng! Mitarbeiter von BioNTech auf, die Formeln zu verraten.",Whistleblower im Labor,http://www.zeit.de/kultur/kunst/2021-02/biontech-leaks-peng-kollektiv-aktion-impfstoffe
268,BioNTech startet Impfstoffproduktion in Marburg,2021-02-10T10:50:50Z,"Das Mainzer Pharmaunternehmen <em>BioNTech</em> hat mit der Impfstoffproduktion in seiner neuen Produktionsstätte im hessischen Marburg begonnen. Dort werde nun zunächst der mRNA-Wirkstoff hergestellt, von",Zunächst wird in den ehemaligen Behringwerken nur der mRNA-Wirkstoff hergestellt. Später sollen es jährlich bis zu 750 Millionen Impfdosen sein.,BioNTech startet Impfstoffproduktion in Marburg,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfstoff-biontech-produktion-marburg-hessen
269,Peng-Kollektiv drängt Hersteller zur Herausgabe von Impfstoffrezept,2021-02-10T06:04:14Z,"Das Künstler- und Aktivistinnen-Kollektiv Peng! will den Pharmakonzern <em>BioNTech</em> dazu drängen, die Anleitung zum Herstellen des Corona-Impfstoffs frei zugänglich zu machen. Dadurch sollen andere","Die Künstlergruppe fordert Mitarbeiter des Unternehmens BioNTech auf, Informationen über die Formel zu leaken. So sollen auch ärmere Länder früher an Impfstoff kommen.",Peng-Kollektiv drängt Hersteller zur Herausgabe von Impfstoffrezept,http://www.zeit.de/kultur/2021-02/impfstoffpatent-biontech-peng-kollektiv-plakataktion-freigabe-corona-leak-plattform
270,Deutschland sucht den Impftermin,2021-02-09T15:08:13Z," fügt. Aber ich merke, wie ihr Ton sich verändert hat. Wie beschwingt sie klang an Weihnachten, kurz nachdem die Zulassung für den Impfstoff von <em>BioNTech</em>/Pfizer für Europa erteilt worden war: Dann würde","Wer einen Impftermin für eine fast 90-Jährige sucht, findet sich in einem Kreislauf des Versagens. Das Besetztzeichen ist der Sound dieser Tage. Es ist zum Auflegen.",Deutschland sucht den Impftermin,http://www.zeit.de/zeit-magazin/leben/2021-02/corona-impfung-niedersachsen-termin-familie-wartezeiten
271,"Die eine Pandemie flaut ab, die nächste kündigt sich an",2021-02-09T06:06:06Z," Neutralisierungserfolg des <em>BioNTech</em>/Pfizer-Impfstoffs nur geringfügig einschränkt, die zusätzliche E484K-Mutation aber dazu führte, dass mehr Antikörper nötig sind, um das Virus zu neutralisieren (medRxiv: Collier et al","Die neuen Virusvarianten breiten sich in Deutschland aus. Daten lassen erahnen, dass die Infektionszahlen deshalb bald wieder steigen könnten. Kommt nun eine neue Welle?","Die eine Pandemie flaut ab, die nächste kündigt sich an",http://www.zeit.de/wissen/gesundheit/2021-02/corona-varianten-verbreitung-deutschland-mutationen-virus-datenlage
272,EU ordert 300 Millionen weitere Impfdosen von BioNTech/Pfizer,2021-02-08T18:31:39Z," den beiden Unternehmen abschließend angenommen, sagte ein Kommissionssprecher.
Das Mittel des Mainzer Unternehmens <em>BioNTech</em> und seines US-Partners Pfizer war der erste Impfstoff gegen das Coronavirus","Die Kommission hatte es Anfang Januar angekündigt, jetzt hat sie dem Vertrag zugestimmt: BioNTech/Pfizer liefern weitere Dosen. 75 Millionen sollen bis Ende März kommen.",EU ordert 300 Millionen weitere Impfdosen von BioNTech/Pfizer,http://www.zeit.de/politik/ausland/2021-02/eu-ordert-300-millionen-weitere-impfdosen-von-biontech-pfizer
273,Wirksamkeit des BioNTech-Impfstoffs gegen Mutationen bestätigt,2021-02-08T13:31:09Z,"Externe Experten haben die Wirkung des Impfstoffs von <em>BioNTech</em> und Pfizer gegen im Labor erzeugte Viren, die die Schlüsselmutationen der Corona-Varianten aus Südafrika und Großbritannien tragen","Auch externe Experten kommen zum Schluss: Die Vakzine von BioNTech und Pfizer hilft gegen Laborviren, die die Schlüsselmutationen aus Südafrika und Großbritannien tragen.",Wirksamkeit des BioNTech-Impfstoffs gegen Mutationen bestätigt,http://www.zeit.de/wissen/gesundheit/2021-02/biontech-impfstoff-corona-varianten-grossbritannien-suedafrika-wirksamkeit
274,Britische Regierung wirbt um Vertrauen in AstraZeneca-Impfstoff,2021-02-08T10:56:00Z," dem Sender Sky. Gegen die bislang in Großbritannien vorherrschenden Varianten seien sowohl die Vakzine von <em>BioNTech</em> und Pfizer als auch die von AstraZeneca offenbar wirksam, schrieb zudem",Die Vakzine des Pharmakonzerns schützt bei der südafrikanischen Mutante offenbar kaum vor milden und moderaten Verläufen. Südafrika hat die Anwendung ausgesetzt.,Britische Regierung wirbt um Vertrauen in AstraZeneca-Impfstoff,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-impfstoff-suedafrika-corona-mutation-b-1-1-7
275,14 geimpfte Altenheimbewohner positiv auf Mutation getestet,2021-02-07T16:17:38Z," Osnabrück, Burkhard Riepenhoff, mit Verweis auf Angaben des zuständigen Amtsarztes. Es sei mit dem Produkt der Unternehmen <em>BioNTech</em> und Pfizer geimpft worden. Wann sich die Bewohnerinnen genau infiziert haben",In einer Pflegeeinrichtung haben sich mehrere Menschen mit der britischen Virusvariante infiziert. Sie waren zuvor geimpft worden und hatten zunächst milde Verläufe.,14 geimpfte Altenheimbewohner positiv auf Mutation getestet,http://www.zeit.de/wissen/gesundheit/2021-02/corona-mutation-altenheim-impfung-variante-b-1-1-7-posititv-getestet
276,"""Selbst bei den Varianten wirkt die Impfung so gut wie vorher erhofft""",2021-02-20T13:28:48Z,", dass wir mittlerweile Daten von Moderna und <em>BioNTech</em> dazu haben müssten, aber die gibt es bisher nicht. Und dann bleibt die Frage, ob Menschen, die sich anstecken, obwohl sie geimpft sind, zumindest","Wie gut wirken die Corona-Impfungen? Natalie Dean ist Expertin für Impfstoffstudien. Sie erklärt, wie die Stoffe angepasst werden und bald die Fallzahlen drücken können.","""Selbst bei den Varianten wirkt die Impfung so gut wie vorher erhofft""",http://www.zeit.de/wissen/gesundheit/2021-02/natalie-dean-biostatistik-coronavirus-impfstoff-statistik-wirkung-immunitaet
277,AstraZeneca verteidigt Impfstoff gegen Kritiker,2021-02-18T19:36:49Z," Vorbehalte, weil seine Wirksamkeit beim Schutz vor einer Corona-Infektion mit rund 70 Prozent angegeben wird – die Produkte von <em>BioNTech</em>/Pfizer und Moderna sollen dagegen einen mehr als 90-prozentigen Schutz",Nach Impfreaktionen wehrt sich AstraZeneca: Sein Corona-Impfstoff sei sicher und effektiv. Vor schweren Verläufen einer Erkrankung schütze das Mittel fast vollständig.,AstraZeneca verteidigt Impfstoff gegen Kritiker,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-corona-impfstoff-wirksamkeit-vollstaendiger-schutz-klaus-hinterding
278,In the eye of the storm,2021-02-18T11:04:49Z," - which is by no means true. Furthermore, we reacted rapidly by increasing our <em>BioNTech</em> order from 300 million to 600 million doses.
ZEIT: Why didn’t the EU decide right from that start to order the total","According to Ursula von der Leyen, the age of pandemics has only just begun. An interview about the EU’s mistakes and the deeper causes of the crisis",In the eye of the storm,http://www.zeit.de/politik/ausland/2021-02/ursula-von-der-leyen-corona-pandemic-crises-future-eu-commission
279,Ein Brutkasten für Europa,2021-02-17T17:25:12Z," bekannt geben konnte: Die EU will weitere 300 Millionen Impfdosen des US-Herstellers Moderna kaufen. Wenige Stunden zuvor hatten außerdem Pfizer und <em>BioNTech</em> verkündet, mit der EU-Kommission einen Deal für","Nicht nur eine wissenschaftliche Offensive zur Pandemiebekämpfung, sondern auch eine politische: Ursula von der Leyen präsentiert die EU-Strategie gegen Virus-Mutationen.",Ein Brutkasten für Europa,http://www.zeit.de/politik/ausland/2021-02/corona-pandemie-eu-mutation-ursula-von-der-leyen
280,"""Wir stehen im Sturm""",2021-02-17T10:03:43Z," Fehlschlag sei. Und das stimmt beileibe nicht. Zudem haben wir rasch reagiert, indem wir bei <em>BioNTech</em> die Bestellung von 300 Millionen auf 600 Millionen Dosen erhöht haben.
ZEIT: Warum hat die EU nicht von","EU-Kommissionspräsidentin von der Leyen sieht die Welt am Anfang eines pandemischen Zeitalters. Ein Gespräch über Fehler, Kritik und die tieferen Ursachen der Krise","""Es ist der Beginn eines Marathons, und ich werde ihn laufen""",http://www.zeit.de/2021/08/ursula-von-der-leyen-corona-pandemie-krisen-zukunft-eu-kommission
281,"""Wir wollen Verkehrszeichen, die so bunt sind wie die Gesellschaft!""",2021-02-17T09:00:05Z," Zentrums, Dirk Heinrich. ""Wir werden wohl den Rest der Woche hier über 2000 Impfungen pro Tag haben. Aber das sind natürlich nicht 7000."" Dafür sei auch mehr Impfstoff von <em>BioNTech</em>/Pfizer nötig, weil das","Warum ein Eimsbütteler Politiker für geschlechtergerechte Schilder kämpft. Und: HSV-Präsidium tritt überraschend zurück, Weniger Verkehrsunfälle – und weniger Verkehr","""Wir wollen Verkehrszeichen, die so bunt sind wie die Gesellschaft!""",http://www.zeit.de/hamburg/2021-02/elbvertiefung-17-02-2021
282,Ursula von der Leyen plant EU-Initiative zu Mutanten-Impfstoffen,2021-02-17T07:03:11Z," EU stark beschleunigen: Anders als bei den bisher verfügbaren Impfstoffen von Moderna, <em>BioNTech</em>/Pfizer und AstraZeneca muss der Impfstoff des US-Konzerns nur einmal verabreicht werden.","Corona-Tests sollen auf Mutationen untersucht, angepasste Impfstoffe schneller getestet werden: Die EU-Kommissionspräsidentin will die Pandemiebekämpfung vorantreiben.",Ursula von der Leyen plant EU-Initiative zu Mutanten-Impfstoffen,http://www.zeit.de/wissen/gesundheit/2021-02/coronavirus-impfstoff-mutationen-ursula-von-der-leyen
283,Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,2021-02-16T15:42:04Z," <em>BioNTech</em>/Pfizer, Moderna und AstraZeneca. Wie beim letzteren Hersteller ist der Impfstoff von Janssen kein mRNA-, sondern ein Vektorimpfstoff. Dabei wird ein harmloses Virus als Träger für Gensequenzen des","Der US-Pharmakonzern hat die Zulassung seines Impfstoffs bei der Ema beantragt. Sollte er eine Genehmigung erhalten, wäre er der vierte in der EU verfügbare Impfstoff.",Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,http://www.zeit.de/wissen/gesundheit/2021-02/johnson-johnson-beantragt-impfstoff-zulassung-in-der-eu
284,Kein Impfstoff zweiter Klasse,2021-02-16T12:12:32Z," <em>BioNTech</em> und 60 Prozent bei AstraZeneca beziehen sich auf symptomatische Infektionen und geben an, wie stark die Impfungen das Risiko senken, zum Beispiel Fieber, Husten oder Geschmacksverlust zu bekommen","Nur 60 Prozent wirksam? Viele halten den AstraZeneca-Impfstoff für minderwertig. Lesen Sie hier noch einmal, warum unterschätzt wird, wie gut auch diese Impfung schützt.",Kein Impfstoff zweiter Klasse,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-corona-impfstoff-wirksamkeit-infektionsschutz-biontech-moderna
285,WHO erteilt AstraZeneca-Impfstoff eine Notfallzulassung,2021-02-15T18:48:12Z," zugelassen, darunter auch die von <em>BioNTech</em> und AstraZeneca.",In der EU ist der Impfstoff von AstraZeneca bereits zugelassen. Doch für Länder ohne aufwendiges Prüfsystem erteilt nun auch die WHO der Vakzine die Freigabe.,WHO erteilt AstraZeneca-Impfstoff eine Notfallzulassung,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfung-astrazeneca-who-impfstoff-zulassung-notfall-pandemie
286,"""Die Welt kann es sich leisten, einiges zu bezahlen""",2021-02-15T17:00:47Z," sollte man auch.
ZEIT ONLINE: Noch passiert es nicht in großem Stil. Was tun?
Roth: Dafür sind Gesetze doch mal ganz nützlich. Man könnte Pfizer/<em>BioNTech</em> und Moderna dazu zwingen, die","Alvin Roth weiß, wie man begehrte Güter effizient verteilt. Er hat den Nobelpreis dafür bekommen. Ein Gespräch über knappen Impfstoff und wie er vermehrt werden kann.","""Die Welt kann es sich leisten, einiges zu bezahlen""",http://www.zeit.de/wirtschaft/2021-02/alvin-roth-corona-impfung-verteilung-impfstoff-pharmakonzerne-logistik-wirtschaftsnobelpreis
287,"523.000 Geimpfte, keine Corona-Toten",2021-02-14T14:36:44Z," regelmäßig Daten über den Verlauf seiner Impfkampagne. Die neuesten Analysen geben nun Anlass zu Optimismus: Der mRNA-Impfstoff von <em>BioNTech</em> und Pfizer scheint zu halten, was die Zulassungsstudien versprochen","In Israel zeigt der BioNTech-Impfstoff, was er kann: In der bisher größten Analyse bestätigt er seine Wirksamkeit. Schwere Corona-Verläufe verhindert er fast vollständig.","523.000 Geimpfte, keine Corona-Toten",http://www.zeit.de/wissen/gesundheit/2021-02/biontech-impfstoff-wirksamkeit-studie-israel-corona-impfung-virusvarianten
288,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,2021-02-26T22:58:08Z," Impfstoff des Mainzer Unternehmens <em>BioNTech</em> und seines US-Partnerkonzerns Pfizer sowie das Mittel des US-Unternehmens Moderna. Der von Johnson & Johnson ist dabei der erste, der nur einmal gespritzt werden",Er verhindert Covid-19 wirksam und muss nur einmal gespritzt werden: Als erster westlicher Staat wollen die USA diesem Impfstoff nun eine Genehmigung erteilen.,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,http://www.zeit.de/wissen/2021-02/johnson-johnson-corona-impfstoff-us-arzneimittelbehoerde-zulassung
289,"Für Schnelligkeit braucht man keine Ethiker, sondern Logistiker",2021-02-26T06:52:06Z," nur von <em>BioNTech</em>, sondern auch von AstraZeneca) entlasten Geimpfte das Gesundheitssystem. 
Die absurde 25.000-Euro-Strafandrohung wird den Impffortschritt abbremsen, je mehr Impfstoff in den kommenden","Das deutsche Pandemiemanagement schwankt zwischen Gerechtigkeit und Schnelligkeit. Das führt mitunter zu Straffantasien wie hohen Geldstrafen für ""Impfvordrängler"".","Für Schnelligkeit braucht man keine Ethiker, sondern Logistiker",http://www.zeit.de/gesellschaft/zeitgeschehen/2021-02/corona-impfungen-impfkampagne-gerechtigkeit-fortschritt-impfstoff-5vor8
290,"Schnell, aber ungerecht",2021-02-25T19:06:46Z," Wirkstoffe von Moderna und <em>BioNTech</em> ein. Allein von dem in Deutschland entwickelten <em>BioNTech</em>-Impfstoff sicherten sich die USA so schon im vergangenen Juli 600 Millionen Dosen, während die EU mit groß",Die USA impfen schneller als Deutschland und die EU. Das ist auch ein Verdienst der Trump-Regierung. Doch bei der Verteilung kommen vor allem wohlhabende Weiße zum Zug.,"Schnell, aber ungerecht",http://www.zeit.de/politik/ausland/2021-02/corona-impfung-usa-versorgung-impfstoff-vergleich-deutschland-soziale-ungleichheit
291,Schneller als Spahn,2021-02-25T14:32:23Z," mehr darüber, dass im Impfzentrum in Nordhausen fast nichts passiert. Dort wird nur das Präparat von Moderna verimpft, das bisher kaum geliefert wird, und nicht Dosen von <em>BioNTech</em>, so wie anderswo. Nicht","Corona grassiert bundesweit am stärksten in Thüringen. Nur im kleinen Landkreis Nordhausen sind die Inzidenzen niedrig. Ein Grund: Hier wird getestet, was das Zeug hält.",Schneller als Spahn,http://www.zeit.de/politik/deutschland/2021-02/corona-schnelltests-kostenlos-thuerigen-nordhausen-matthias-jendricke
292,"""Selbst Supermärkte werden über kurz oder lang Selbsttests anbieten""",2021-02-25T10:05:02Z," können. Das wird im zweiten Quartal so sein, hoffentlich im April schon. Es hängt auch davon ab, wann <em>BioNTech</em> die für das zweite Quartal versprochenen Dosen genau ausliefert.
ZEIT ONLINE: Wie können die",Gesundheitsminister Jens Spahn will Schnelltests für alle und dass Hausärzte ab Frühjahr gegen Covid-19 impfen. Ein Gespräch über Öffnungsdebatten und Staatsgläubigkeit,"""Selbst Supermärkte werden über kurz oder lang Selbsttests anbieten""",http://www.zeit.de/wissen/gesundheit/2021-02/jens-spahn-schnelltests-corona-impfung-lockdown-oeffnung-lockerungen
293,Alltagsstudie bestätigt hohe Wirksamkeit von BioNTech/Pfizer-Impfstoff,2021-02-25T09:18:50Z,Eine umfassende Studie in Israel hat die sehr hohe Wirksamkeit des Corona-Impfstoffs von <em>BioNTech</em>/Pfizer bestätigt. Für die vom US-Fachmagazin New England Journal of Medicine veröffentlichte,"Auch unter realen Bedingungen hat der Impfstoff eine Wirksamkeit von 94 Prozent, zeigt eine Studie aus Israel. Die Ergebnisse ähneln jenen aus klinischen Studien.",Alltagsstudie bestätigt hohe Wirksamkeit von BioNTech/Pfizer-Impfstoff,http://www.zeit.de/wissen/gesundheit/2021-02/israel-biontech-hohe-wirksamkeit-corona-impfung-studie-pfizer
294,Wann wird es wieder normal?,2021-02-24T15:58:18Z,"?
Sobald wir die Pandemie kontrollieren und nicht mehr das Virus uns.
1. Was war das Spannendste, was Sie zuletzt über Corona erfahren haben?
Dass der <em>BioNTech</em>/Pfizer-Impfstoff die Übertragung des Virus wohl","Die Mutante macht Sorge, die Impfungen wecken Hoffnung und manche Lockerungsdebatte nervt: Fünf Expertinnen und Experten erklären, wie es in der Pandemie nun weitergeht.",Wann wird es wieder normal?,http://www.zeit.de/2021/09/corona-pandemie-lockdown-lockerungen-schnelltests-kultur-urlaub
295,Lockern oder Lockdown?,2021-02-24T15:57:49Z, auch gute Nachrichten: Der Wetterbericht verheißt Frühling. Intensives UV-Licht und hohe Temperaturen mag das Virus gar nicht. Bei <em>BioNTech</em>/Pfizer gibt es gute Immunität schon nach der ersten Impfung,"Seit Monaten sind weite Teile des öffentlichen Lebens in Deutschland lahmgelegt. Nun steigt die Ungeduld, aber auch die Zahl der Infektionen. Was tun? Ein Pro und Contra",Lockern oder Lockdown?,http://www.zeit.de/2021/09/corona-massnahmen-deutschland-lockdown-lockerungen-pro-contra
296,Öffnet die Impfzentren für alle,2021-02-24T04:37:14Z," Wunderwaffen im Kampf gegen das Virus entwickelt. Der Impfstoff von <em>BioNTech</em> ist nicht nur hochwirksam: Wie neue Studien aus Israel ergeben, schützt die Impfung offenbar auch recht zuverlässig vor der Weitergabe","Die Verabreichung der Impfstoffe stockt, insbesondere das Vakzin von AstraZeneca bleibt liegen. Doch es gäbe eine Lösung: Wer zuerst kommt, mahlt zuerst.",Öffnet die Impfzentren für alle,http://www.zeit.de/wirtschaft/2021-02/corona-impfung-impfstrategie-reihenfolge-pandemie-bekaempfung
297,Auf der Suche nach dem Signal,2021-02-23T07:26:45Z," Impfdosis mit dem <em>BioNTech</em>-Impfstoff an einer seltenen Bluterkrankung starb. Die vermeintliche Verbindung zur Impfung wurde vor allem bekannt, weil die hinterbliebene Ehefrau des Arztes in einem Post auf","Es ist nicht ein Todesfall bekannt, der sich auf die Corona-Impfung zurückführen ließe. Wissenschaftler forschen weltweit in Echtzeit nach seltenen Nebenwirkungen.",Auf der Suche nach dem Signal,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfung-nebenwirkungen-todesfaelle-impfstoff-risiko-medizin
298,Und im Juni herrscht endlich wieder Normalität,2021-02-22T20:06:21Z," wissenschaftliche Ergebnisse zeigen, dass die Seren von <em>BioNTech</em>/Pfizer und Oxford/AstraZeneca besser wirken als gedacht. Nach einer Studie von Forschenden der Universitäten von Edinburgh und Strathclyde sowie von","Weil die Corona-Impfstrategie wohl wirkt, kündigt Premierminister Boris Johnson einen Ausstiegsplan für England aus dem Lockdown an. Doch das Vorhaben ist umstritten.",Und im Juni herrscht endlich wieder Normalität,http://www.zeit.de/politik/ausland/2021-02/grossbritannien-corona-lockdown-boris-johnson-stufenplan
299,Erzieherinnen und Lehrkräfte werden rascher geimpft,2021-02-22T17:51:56Z," eingestuftes Regierungspapier berichtete, dürften in der laufenden Woche mehr als 2,3 Millionen Impfdosen geliefert werden. Etwa eine Million Impfdosen würden von AstraZeneca erwartet, rund 900.000 von <em>BioNTech</em>","Bund und Länder haben sich darauf geeinigt, dass Beschäftigte in Kitas und Schulen früher als zunächst geplant geimpft werden. Die Impfverordnung soll geändert werden.",Erzieherinnen und Lehrkräfte werden rascher geimpft,http://www.zeit.de/politik/deutschland/2021-02/bund-und-laender-fuer-schnellere-impfungen-fuer-erzieher-und-lehrer
300,Schützt die Impfung auch vor einer Infektion?,2021-02-21T18:12:57Z," zuverlässig vor Covid-19-Erkrankungen schützen. Bislang war aber offen, ob Corona-Impfungen auch die Infektion verhindern.
Nun legen Daten aus Israel nahe, dass der Impfstoff von <em>BioNTech</em>/Pfizer tatsächlich","Zahlen aus Israel zeigen, dass der BioNTech/Pfizer-Impfstoff nicht nur die Erkrankung, sondern offenbar auch Infektionen verhindert. Antworten auf die wichtigsten Fragen",Schützt die Impfung auch vor einer Infektion?,http://www.zeit.de/wissen/gesundheit/2021-02/coronavirus-impfung-biontech-israel-studie-wirksamkeit
301,Lauterbach sieht Studie zu Neuinfektionen vorsichtig optimistisch,2021-02-21T10:05:26Z," wenn ja, in welchem Ausmaß? Aus Israel, wo die Impfungen im internationalen Vergleich bereits weit fortgeschritten sind, gibt es erste Daten über die mögliche Wirksamkeit des Impfstoffes von <em>BioNTech</em>",Der SPD-Gesundheitspolitiker sieht Anlass zur Hoffnung: Die BioNTech-Vakzine könnte laut Daten aus Israel die Übertragung des Coronavirus verhindern.,Lauterbach sieht Studie zu Neuinfektionen vorsichtig optimistisch,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfstoff-biontech-studie-israel-wirksamkeit
302,Er will nicht polarisieren,2021-03-06T05:32:09Z," Rheinland-Pfalz bundesweit spitze. Landesweit liegt die 100.000er-Inzidenz stabil unter 50. <em>BioNTech</em> sitzt in Mainz. Bleibt das ""Schulchaos"", wie Baldauf es nennt. Gut, am Anfang habe es hier ""ein bisschen",Christian Baldauf fordert die beliebte Ministerpräsidentin Malu Dreyer heraus. Im TV-Duell tritt er extra höflich auf. Ob die Strategie aufgeht?,Er will nicht polarisieren,http://www.zeit.de/politik/deutschland/2021-03/tv-duell-rheinland-pfalz-wahl-cdu-baldauf-spd-dreyer
303,Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,2021-03-04T15:51:11Z," meisten kamen von <em>BioNTech</em>/Pfizer, das von Europa aus viele Länder beliefert.
Anders als <em>BioNTech</em>/Pfizer und Moderna liefert AstraZeneca der EU bisher nicht die vertraglich zugesagten Mengen Impfstoff. Das","Erstmals hat ein EU-Land die Ausfuhr von Impfstoff blockiert. Das ist möglich, wenn Hersteller die EU bei Liefermengen unrechtmäßig benachteiligen.",Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,http://www.zeit.de/politik/ausland/2021-03/italien-corona-pandemie-astrazeneca-impfstoff-export-australien-eu
304,EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,2021-03-04T13:28:09Z,".
In der EU sind bisher drei Corona-Impfstoffe zugelassen worden. Sie stammen von den Herstellern Pfizer/<em>BioNTech</em>, Moderna und AstraZeneca. Am 11. März wird die Ema voraussichtlich auch die Zulassung des","In mehreren Ländern wird er verabreicht, auch einige EU-Staaten planen mit ihm – auch ohne Ema-Zulassung. Diese könnte nun bald erfolgen, das Schnellverfahren läuft.",EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,http://www.zeit.de/wissen/gesundheit/2021-03/corona-impfstoff-sputnik-v-ema-pruefverfahren-studien-wirksamkeit
305,Stiko empfiehlt Impfstoff von AstraZeneca jetzt auch für Ältere,2021-03-04T12:02:09Z,"-Impfstoff die Älteren gleich gut wie der Impfstoff von <em>BioNTech</em>/Pfizer. Vor dem Hintergrund der neuen Daten hat die Stiko ihre Einschätzung nun angepasst.
Eine Studie der Universität Oxford hatte bei Menschen",Die Ständige Impfkommission des RKI ändert laut Jens Spahn ihre Empfehlung für den AstraZeneca-Impfstoff: Demnach ist das Mittel auch für Menschen ab 65 Jahren geeignet.,Stiko empfiehlt Impfstoff von AstraZeneca jetzt auch für Ältere,http://www.zeit.de/wissen/gesundheit/2021-03/stiko-astrazeneca-impfstoff-aeltere-ueber-65-jaehrige
