,title,release_date,snippet,teaser_text,teaser_title,href
137,Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,2021-02-16T15:42:04Z," BioNTech/Pfizer, <em>Moderna</em> und AstraZeneca. Wie beim letzteren Hersteller ist der Impfstoff von Janssen kein mRNA-, sondern ein Vektorimpfstoff. Dabei wird ein harmloses Virus als Träger für Gensequenzen des","Der US-Pharmakonzern hat die Zulassung seines Impfstoffs bei der Ema beantragt. Sollte er eine Genehmigung erhalten, wäre er der vierte in der EU verfügbare Impfstoff.",Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,http://www.zeit.de/wissen/gesundheit/2021-02/johnson-johnson-beantragt-impfstoff-zulassung-in-der-eu
138,Kein Impfstoff zweiter Klasse,2021-02-16T12:12:32Z,". Entscheidend ist jedoch: Alle Impfstoffe und Kandidaten, die bisher in großen Studien getestet wurden, scheinen sehr gut vor schweren Komplikationen zu schützen. Das betrifft BioNTech/Pfizer, <em>Moderna</em>","Nur 60 Prozent wirksam? Viele halten den AstraZeneca-Impfstoff für minderwertig. Lesen Sie hier noch einmal, warum unterschätzt wird, wie gut auch diese Impfung schützt.",Kein Impfstoff zweiter Klasse,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-corona-impfstoff-wirksamkeit-infektionsschutz-biontech-moderna
139,"""Die Welt kann es sich leisten, einiges zu bezahlen""",2021-02-15T17:00:47Z," sollte man auch.
ZEIT ONLINE: Noch passiert es nicht in großem Stil. Was tun?
Roth: Dafür sind Gesetze doch mal ganz nützlich. Man könnte Pfizer/BioNTech und <em>Moderna</em> dazu zwingen, die","Alvin Roth weiß, wie man begehrte Güter effizient verteilt. Er hat den Nobelpreis dafür bekommen. Ein Gespräch über knappen Impfstoff und wie er vermehrt werden kann.","""Die Welt kann es sich leisten, einiges zu bezahlen""",http://www.zeit.de/wirtschaft/2021-02/alvin-roth-corona-impfung-verteilung-impfstoff-pharmakonzerne-logistik-wirtschaftsnobelpreis
140,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,2021-02-26T22:58:08Z," Impfstoff des Mainzer Unternehmens BioNTech und seines US-Partnerkonzerns Pfizer sowie das Mittel des US-Unternehmens <em>Moderna</em>. Der von Johnson & Johnson ist dabei der erste, der nur einmal gespritzt werden",Er verhindert Covid-19 wirksam und muss nur einmal gespritzt werden: Als erster westlicher Staat wollen die USA diesem Impfstoff nun eine Genehmigung erteilen.,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,http://www.zeit.de/wissen/2021-02/johnson-johnson-corona-impfstoff-us-arzneimittelbehoerde-zulassung
141,Generalstaatsanwalt stoppt Impfstofflieferungen an Verbündete,2021-02-25T20:46:21Z," Anzahl an Dosen zu belohnen.
Wie der Sender Kan berichtete, bekämen etwa 15 Verbündete insgesamt rund 100.000 Dosen des Corona-Impfstoffs des US-Herstellers <em>Moderna</em>. Darunter sind demnach Länder, die","Weil Israel zu viele Impfdosen hat, wollte Premier Netanjahu diese an verbündete Länder weitergeben. Staatswanwalt Avichai Mandelblit hat dies jedoch nun verboten.",Generalstaatsanwalt stoppt Impfstofflieferungen an Verbündete,http://www.zeit.de/politik/ausland/2021-02/israel-generalstaatsanwalt-impfstofflieferungen-verbuendete-stopp-benjamin-netanjahu
142,"Schnell, aber ungerecht",2021-02-25T19:06:46Z, Jahre herabgesetzt. Das zieht Bürger aus den Nachbarstaaten an. 17.000 Einwohnern aus anderen Bundesstaaten hat Indiana in den vergangenen Wochen <em>Moderna</em>- und Pfizer-Dosen gespritzt. Doch auch in anderen,Die USA impfen schneller als Deutschland und die EU. Das ist auch ein Verdienst der Trump-Regierung. Doch bei der Verteilung kommen vor allem wohlhabende Weiße zum Zug.,"Schnell, aber ungerecht",http://www.zeit.de/politik/ausland/2021-02/corona-impfung-usa-versorgung-impfstoff-vergleich-deutschland-soziale-ungleichheit
143,Schneller als Spahn,2021-02-25T14:32:23Z," mehr darüber, dass im Impfzentrum in Nordhausen fast nichts passiert. Dort wird nur das Präparat von <em>Moderna</em> verimpft, das bisher kaum geliefert wird, und nicht Dosen von BioNTech, so wie anderswo. Nicht","Corona grassiert bundesweit am stärksten in Thüringen. Nur im kleinen Landkreis Nordhausen sind die Inzidenzen niedrig. Ein Grund: Hier wird getestet, was das Zeug hält.",Schneller als Spahn,http://www.zeit.de/politik/deutschland/2021-02/corona-schnelltests-kostenlos-thuerigen-nordhausen-matthias-jendricke
144,Erzieherinnen und Lehrkräfte werden rascher geimpft,2021-02-22T17:51:56Z,"/Pfizer und 340.000 von <em>Moderna</em>.
Auch in den kommenden Wochen dürfte der Nachschub demnach auf hohem Niveau bleiben. In der kommenden Woche würden insgesamt 1,6 Millionen Impfdosen erwartet, in der Woche","Bund und Länder haben sich darauf geeinigt, dass Beschäftigte in Kitas und Schulen früher als zunächst geplant geimpft werden. Die Impfverordnung soll geändert werden.",Erzieherinnen und Lehrkräfte werden rascher geimpft,http://www.zeit.de/politik/deutschland/2021-02/bund-und-laender-fuer-schnellere-impfungen-fuer-erzieher-und-lehrer
145,Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,2021-03-04T15:51:11Z," meisten kamen von BioNTech/Pfizer, das von Europa aus viele Länder beliefert.
Anders als BioNTech/Pfizer und <em>Moderna</em> liefert AstraZeneca der EU bisher nicht die vertraglich zugesagten Mengen Impfstoff. Das","Erstmals hat ein EU-Land die Ausfuhr von Impfstoff blockiert. Das ist möglich, wenn Hersteller die EU bei Liefermengen unrechtmäßig benachteiligen.",Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,http://www.zeit.de/politik/ausland/2021-03/italien-corona-pandemie-astrazeneca-impfstoff-export-australien-eu
146,EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,2021-03-04T13:28:09Z,".
In der EU sind bisher drei Corona-Impfstoffe zugelassen worden. Sie stammen von den Herstellern Pfizer/BioNTech, <em>Moderna</em> und AstraZeneca. Am 11. März wird die Ema voraussichtlich auch die Zulassung des","In mehreren Ländern wird er verabreicht, auch einige EU-Staaten planen mit ihm – auch ohne Ema-Zulassung. Diese könnte nun bald erfolgen, das Schnellverfahren läuft.",EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,http://www.zeit.de/wissen/gesundheit/2021-03/corona-impfstoff-sputnik-v-ema-pruefverfahren-studien-wirksamkeit
147,Warp Speed und Schneckentempo,2021-03-03T15:54:07Z," vergangenen Jahr, nachdem der Impfstoffproduzent <em>Moderna</em> bei ihm eine große Lieferung Spezialfläschchen für die Abfüllung der Vakzinen bestellt hatte. Um diese fertigen zu können, benötigte Ganti zwei neue","Die USA haben mehr Impfstoff viel schneller verteilt als die Europäer. Nun, ein Jahr nach Beginn der Pandemie, will man in Brüssel von den Vereinigten Staaten lernen.",Schneckentempo statt Warp Speed,http://www.zeit.de/2021/10/corona-imfpung-usa-eu-geschwindigkeit-impfstoff-produktion
148,Jetzt nicht kurz vorm Ziel aufgeben,2021-03-03T08:02:36Z," könnte, dass die erwachsene Bevölkerung in Deutschland bis Ende Juli geimpft werden könnte. Und auch das Verzögern der zweiten Dosis für beide mRNA-Impfstoffe von BioNTech und <em>Moderna</em> könnte einer","Nur noch wenige Wochen im Lockdown durchhalten und schneller impfen: So könnte Deutschland Covid-19 kontrollieren. Vorausgesetzt, die Politik nutzt diesmal ihre Chance.",Jetzt nicht kurz vorm Ziel aufgeben,http://www.zeit.de/wissen/gesundheit/2021-03/corona-politik-lockdown-verlaengerung-lockerung-gipfel
149,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,2021-03-01T17:28:06Z," AstraZeneca öffentlich impfen lassen sollten, dem wiederholt eine etwas niedrigere Wirksamkeit als den Vakzinen von <em>Moderna</em> und BioNTech/Pfizer attestiert wurde und der jetzt von manchen Impfwilligen abgelehnt",Bis Ende der Woche sollen mehr als eine Million Dosen der Vakzine von AstraZeneca ankommen. Die Regierung bleibt aber bei ihrer Absage einer Freigabe für alle.,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstoff-astrazeneca-bundesregierung-freigabe-impfstau
150,USA lassen Impfstoff von Johnson & Johnson zu,2021-02-28T01:31:40Z," Pharmaunternehmens BioNTech und seines US-Partners Pfizer sowie des US-Pharmaunternehmens <em>Moderna</em>: Es muss nur einmal gespritzt werden.
US-Präsident Joe Biden sprach von ""begeisternden Nachrichten für alle Amerikaner","Die dritte in den USA zugelassene Vakzine könnte die Impfkampagne beschleunigen, denn es muss nur einmal gespritzt werden. US-Präsident Joe Biden äußerte sich begeistert.",USA lassen Impfstoff von Johnson & Johnson zu,http://www.zeit.de/politik/ausland/2021-02/johnson-johnson-corona-impfstoff-notfallzulassung-usa
151,Thüringen stoppt Vergabe von Impfterminen,2021-03-13T14:50:14Z," Gesundheitsministeriums in Erfurt sollten dafür knapp 11.000 Dosen des Impfstoffs <em>Moderna</em> verwendet werden, deren Lieferung in der kommenden Woche erwartet wird. Für bereits gebuchte Termine, bei denen AstraZeneca-Dosen","AstraZeneca liefert erneut weniger Impfstoff, was den Zeitplan der Thüringer Impfkampagne zerschlägt: Vorerst gibt es keine Impftermine, Hausärzte können nicht mithelfen.",Thüringen stoppt Vergabe von Impfterminen,http://www.zeit.de/wissen/gesundheit/2021-03/corona-imfpung-thueringen-astra-zeneca-lieferengpass-mangel
152,Das große Impfversprechen,2021-03-12T12:24:55Z," skizziert einen möglichen Ablauf so: ""Die Praxen bestellen jeweils eine Woche im Voraus die Dosen."" AstraZeneca und Johnson & Johnson können in einem normalen Kühlschrank, <em>Moderna</em> und BioNTech vier bis sechs","Ab April 700.000 Impfungen pro Tag, das hat die Kanzlerin zugesagt. Unsere Recherche zeigt: Das wird schwer. Es fehlt nicht nur Impfstoff, sondern auch Organisation.",Das große Impfversprechen,http://www.zeit.de/politik/2021-03/corona-impfungen-bundesregierung-buerokratie-datenschutz-deutschland-strategie
153,Spahn wirft USA Impfstoff-Exportblockade vor,2021-03-12T06:21:05Z," zugelassenen Präparaten von Pfizer/BioNTech, <em>Moderna</em> und AstraZeneca muss dieser Impfstoff nur einmal gespritzt werden. Das Präparat muss auch nicht tiefgefroren aufbewahrt werden.","Der Bundesgesundheitsminister rechnet nicht vor Mitte April mit ersten Dosen von Johnson & Johnson in Deutschland. Die USA blockieren den Export, die EU soll verhandeln.",Spahn wirft USA Impfstoff-Exportblockade vor,http://www.zeit.de/wissen/gesundheit/2021-03/coronavirus-impfung-johnson-jens-spahn-lieferung-europaeische-union
154,"So wirkt die Impfung, bei der eine Spritze reicht",2021-03-11T19:35:22Z," <em>Moderna</em> und AstraZeneca. Da bei der Studie insbesondere Schwangere, Kinder und Personen mit speziellen Krankheiten, beispielsweise einer Immunschwäche, ausgenommen waren, konnte für diese Personengruppen","Deutschlands nächster Corona-Impfstoff wird der von Johnson & Johnson sein. Wer ihn bekommen kann, wie gut er vor Covid-19 schützt und was ihn von anderen unterscheidet.","So wirkt die Impfung, bei der eine Spritze reicht",http://www.zeit.de/wissen/gesundheit/2021-03/johnson-johnson-corona-impfstoff-janssen-zulassung-ad26-cov-2-s-faq
155,So viele Menschen wurden bisher gegen Covid-19 geimpft,2021-03-11T13:59:49Z,Für einen ausreichenden Schutz vor einer Erkrankung werden BioNTech und <em>Moderna</em> zweimal im Abstand von etwa drei Wochen verabreicht. Dabei weisen sie eine Wirksamkeit von mehr als 90 Prozent auf,"Wir zeigen tagesaktuell, wie die Impfungen in den Bundesländern vorankommen. Wie viele Menschen sind bereits vollständig geimpft und wie sieht es in anderen Staaten aus?",So viele Menschen wurden bisher gegen Covid-19 geimpft,http://www.zeit.de/wissen/gesundheit/corona-impfungen-deutschland-impfquote-impffortschritt-aktuelle-karte
156,Impfstoff von Johnson & Johnson in der EU zugelassen,2021-03-11T13:24:56Z," zugelassenen Präparaten von Pfizer/BioNTech, <em>Moderna</em> und AstraZeneca muss der Impfstoff von Johnson & Johnson nur einmal gespritzt werden. Das Präparat muss auch nicht tiefgefroren aufbewahrt werden.
Die",Auf Empfehlung der Europäischen Arzneimittelagentur hat die EU-Kommission einem vierten Impfstoff die Zulassung erteilt. Erste Dosen sollen im April eintreffen.,Impfstoff von Johnson & Johnson in der EU zugelassen,http://www.zeit.de/wissen/gesundheit/2021-03/ema-empfiehlt-zulassung-des-johnson-johnson-impfstoffs
157,Jens Spahn lässt Abweichungen von Impfpriorisierung zu,2021-03-10T19:54:37Z, von <em>Moderna</em> der Abstand zur Zweitimpfung von sechs Wochen ausgeschöpft werden – bei dem Mittel von AstraZeneca von zwölf Wochen. Für Zweitimpfungen schon vereinbarte Termine sind davon aber unberührt,"Keine Altersbeschränkung mehr für AstraZeneca, größerer Abstand bei Impfdosen, Impfungen für alle in Hotspots an der Grenze: Die Impfverordnung des Bundes wird angepasst.",Jens Spahn lässt Abweichungen von Impfpriorisierung zu,http://www.zeit.de/wissen/gesundheit/2021-03/jens-spahn-corona-impfung-strategie-priorisierung
158,"Stiko-Chef lobt Sputnik V als ""guten Impfstoff""",2021-03-10T04:53:31Z," Rheinischen Post.
Bisher sind in der EU die Vakzinen der drei Hersteller BioNTech/Pfizer, <em>Moderna</em> und AstraZeneca zugelassen. Am Donnerstag will die Ema voraussichtlich auch die Zulassung des Impfstoffes des US","Der russische Impfstoff wird laut Thomas Mertens vermutlich auch in Europa zugelassen. Die Kassenärzte klagen, Deutschland wolle den ""Bürokratie-Oscar"" gewinnen.","Stiko-Chef lobt Sputnik V als ""guten Impfstoff""",http://www.zeit.de/wissen/gesundheit/2021-03/coronavirus-stiko-thomas-mertens-andreas-gassen-imfpungen-sputnik-v
159,US-Gesundheitsbehörde lockert Empfehlungen für Geimpfte,2021-03-09T10:30:39Z," Vakzine zugelassen. Die Impfstoffe der Unternehmen <em>Moderna</em> sowie BioNTech/Pfizer werden in je zwei Dosen verabreicht. Beim Präparat der Firma Johnson & Johnson reicht eine Spritze.
Die Empfehlung zielt vor","Da die Impfungen in den USA rasch vorangehen, hat die CDC neue Maßgaben für soziale Kontakte formuliert. Treffen ohne Abstand und Masken sollen wieder möglich sein.",US-Gesundheitsbehörde lockert Empfehlungen für Geimpfte,http://www.zeit.de/gesellschaft/2021-03/corona-regeln-usa-freiheiten-geimpfte-cdc-kontaktbeschraenkungen
160,So soll das Impfchaos beendet werden,2021-03-19T20:18:48Z," die Impfpriorisierung aufgehoben – also auch jüngere Menschen sind impfberechtigt. 
Neben den eingesetzten Impfstoffen von BioNTech, <em>Moderna</em> und AstraZeneca soll demnächst auch der bereits zugelassene","Hausärzte impfen schon nach Ostern mit, die Grenzregionen erhalten zusätzliche Dosen: die wichtigsten Entscheidungen des Impfgipfels im Überblick.",So soll das Impfchaos beendet werden,http://www.zeit.de/politik/deutschland/2021-03/bund-laender-konferenz-impfung-corona-bundeslaender-kanzleramt
161,Wie wird der Sommer für die Jugend?,2021-03-19T13:37:09Z,".
Bisher ist nur der BioNTech/Pfizer-Impfstoff für Jugendliche zugelassen und auch erst ab 16 Jahren. <em>Moderna</em> und AstraZeneca befinden sich noch in der Testphase. Es werden zwar zur Zeit Vakzine an Kindern","Was bedeuten die bisher geplanten Lockerungen für junge Erwachsene – also diejenigen, die wohl zuletzt geimpft werden? Die wichtigsten Fragen und Antworten",Wie wird der Sommer für die Jugend?,http://www.zeit.de/campus/2021-03/corona-pandemie-sommer-jugend-impfung-lockerung-lockdown
162,Warum Weiterimpfen trotz des Risikos richtig ist,2021-03-19T10:21:38Z," als denkbare Nebenwirkung der Impfung unter Verdacht geraten? Das kann die Ema nicht. Übrigens auch nicht für die anderen zugelassenen Impfungen von BioNTech/Pfizer, <em>Moderna</em> oder Johnson&Johnson. 
Ein","Die Impfung mit AstraZeneca kann seltene Blutgerinnsel im Kopf auslösen. Dennoch hat die Ema richtig entschieden, sie weiter für Europa zuzulassen.",Warum Weiterimpfen trotz des Risikos richtig ist,http://www.zeit.de/wissen/2021-03/astrazeneca-ema-corona-impfung-nebenwirkungen-thrombose-entscheidung
163,Bund und Länder wollen Impfungen mit AstraZeneca wieder aufnehmen,2021-03-18T19:09:44Z," Dosen von <em>Moderna</em> eingeplant. Zudem wird wohl in der zweiten Aprilhälfte der Lieferbeginn des inzwischen ebenfalls zugelassenen Präparats von Johnson & Johnson erwartet.
Beim Impfen gibt es einen Wettlauf",Bundesgesundheitsminister Jens Spahn gibt den Impfstoff von AstraZeneca wieder frei. Impfdosen sollen wegen des Thromboserisikos einen Warnhinweis bekommen.,Bund und Länder wollen Impfungen mit AstraZeneca wieder aufnehmen,http://www.zeit.de/wissen/gesundheit/2021-03/ema-astrazeneca-bund-laender-impfungen-wieder-aufnehmen
164,"""Eigentlich"" schon geimpft: Die kafkaeske Suche nach einem Impftermin ",2021-03-17T23:32:44Z,"-Impfungen? Die rund 20.000 bereits vereinbarten Termine sind noch gültig, dafür werden zurückgestellte Reserven von Biontech und <em>Moderna</em> aufgebraucht. Neue Termine werden aber nur noch an über Achtzigjährige","Unser Autor Moritz Herrman wollte wissen, wann er dran ist. Außerdem: Elbe vertieft, ab Mai kommen die großen Schiffe, Hamburg stellt eigenes Grundsteuermodell vor","""Eigentlich"" schon geimpft: Die kafkaeske Suche nach einem Impftermin ",http://www.zeit.de/hamburg/2021-03/elbvertiefung-17-03-2021
165,Die Odyssee des Oxford-Impfstoffs,2021-03-17T16:02:29Z," Menschen zugelassen.
Das verhieß dem Oxford-Team und seinem Partner, dem britisch-schwedischen Konzern AstraZeneca, einen Vorsprung. Denn Konkurrenten wie BioNTech, <em>Moderna</em> und CureVac setzten auf die",Probleme begleiteten AstraZeneca schon durch Erprobung und Zulassung. In den Studien gab es Fehler und ein Durcheinander. Doch die Vakzine gilt auch als Hoffnungsträger.,Die Odyssee des Oxford-Impfstoffs,http://www.zeit.de/2021/12/astrazeneca-impfstoff-zulassung-studie-oxford-vakzin
166,Jetzt sind wir dran!,2021-03-17T16:01:50Z," Fernsehbilder aus Europa und den USA. Auf die Impfzentren. Auf die Paletten voller Fläschchen von BioNTech oder <em>Moderna</em>. Sie selbst, die jeden Tag Hunderte Menschen trifft und anderen nur medizinisch helfen kann","In vielen ärmeren Ländern haben die Impfungen gegen Corona noch nicht einmal begonnen. Auf den Spuren eines Problems, das die ganze Welt in Gefahr bringen kann",Jetzt sind wir dran!,http://www.zeit.de/2021/12/globale-impfstoffverteilung-coronavirus-gerechtigkeit-weltweit-impfung
167,Impfgipfel von Bund und Ländern auf Freitag verschoben,2021-03-16T10:45:04Z," zugelassenen Mittel von BioNTech/Pfizer, <em>Moderna</em> und Johnson & Johnson wie zugesagt kommen und Hausärzte frühestmöglich mitimpfen.
CSU-Chef Markus Söder glaubt nach eigenen Worten nicht, dass die AstraZeneca","Wie geht es weiter mit AstraZeneca, wann impfen Hausärzte? Bund und Länder vertagen diese wichtigen Fragen. Man warte auf das Urteil der Europäischen Arzneimittelbehörde.",Impfgipfel von Bund und Ländern auf Freitag verschoben,http://www.zeit.de/politik/deutschland/2021-03/impfgipfel-astrazeneca-corona-impfungen-impfstoff-stopp-ema
168,"""Manche behaupteten, sie hätten ein Attest gegen AstraZeneca""",2021-03-15T13:36:29Z,"?
Klages: Erst seit etwa zwei Wochen. Wir verimpfen die drei zugelassenen Impfstoffe: BioNTech, <em>Moderna</em> und AstraZeneca, das wird jetzt bei der Terminauswahl angezeigt. Unsere Software entscheidet vorab per","Liam Klages, 20, leitet ein Impfzentrum. Im Gespräch erzählt er, wie Menschen versucht haben, ihre AstraZeneca-Impfung zu tauschen – als die noch angeboten wurde.","""Manche behaupteten, sie hätten ein Attest gegen AstraZeneca""",http://www.zeit.de/arbeit/2021-03/astrazeneca-corona-impfzentrum-bayern-impfstrategie-ablehnung-impfstoff-liam-klages
169,Russischer Corona-Impfstoff soll in Deutschland produziert werden,2021-03-15T11:16:34Z,". Bei den bisher von der Ema zugelassenen Corona-Impfstoffen von BioNTech/Pfizer, <em>Moderna</em> und AstraZeneca hatte das Verfahren zwischen mehreren Wochen und drei Monaten gedauert.
Russland hatte seinen",Russland hat nach eigenen Angaben Abkommen mit Unternehmen in mehreren EU-Staaten zur Herstellung von Sputnik V geschlossen. Zugelassen ist der Impfstoff in der EU nicht.,Russischer Corona-Impfstoff soll in Deutschland produziert werden,http://www.zeit.de/wissen/2021-03/sputnik-v-russland-meldet-vereinbarung-zur-produktion-in-deutschland
170,EU-Politiker droht mit Exportstopp für AstraZeneca wegen Lieferverzug,2021-03-14T04:20:31Z,", sagte Ministerpräsidentin Manuela Schwesig (SPD).
In der EU zugelassen sind bisher vier Impfstoffe: das Mittel von BioNTech/Pfizer, das von <em>Moderna</em>, von AstraZeneca und von Johnson & Johnson. Von Anfang",Zum zweiten Mal hat der Pharmakonzern die EU-Staaten versetzt. Versprochene Impfstoff-Lieferungen werden sich verzögern. Politiker sind empört und fordern Konsequenzen.,EU-Politiker droht mit Exportstopp für AstraZeneca wegen Lieferverzug,http://www.zeit.de/wissen/gesundheit/2021-03/astrazeneca-coronavirus-impfstoff-eu-exportstopp
