,title,release_date,snippet,teaser_text,teaser_title,href
137,EU ordert 300 Millionen weitere Impfdosen von BioNTech/Pfizer,2021-02-08T18:31:39Z," weiterhin nur schleppend an. Obwohl auch die Mittel des US-Konzerns Moderna sowie des britisch-schwedischen Herstellers <em>AstraZeneca</em> mittlerweile eine EU-Zulassung haben, wurden nach Angaben der","Die Kommission hatte es Anfang Januar angekündigt, jetzt hat sie dem Vertrag zugestimmt: BioNTech/Pfizer liefern weitere Dosen. 75 Millionen sollen bis Ende März kommen.",EU ordert 300 Millionen weitere Impfdosen von BioNTech/Pfizer,http://www.zeit.de/politik/ausland/2021-02/eu-ordert-300-millionen-weitere-impfdosen-von-biontech-pfizer
138,Britische Regierung wirbt um Vertrauen in AstraZeneca-Impfstoff,2021-02-08T10:56:00Z,"Die britische Regierung hat nach dem Anwendungsstopp in Südafrika um Vertrauen in den Corona-Impfstoff des britisch-schwedischen Pharmakonzerns <em>AstraZeneca</em> geworben. ""Es gibt keine Beweise dafür",Die Vakzine des Pharmakonzerns schützt bei der südafrikanischen Mutante offenbar kaum vor milden und moderaten Verläufen. Südafrika hat die Anwendung ausgesetzt.,Britische Regierung wirbt um Vertrauen in AstraZeneca-Impfstoff,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-impfstoff-suedafrika-corona-mutation-b-1-1-7
139,"""Eine klare, planbare, einfache Strategie könnte wieder motivieren""",2021-02-07T06:10:14Z," Hausarztpraxis gehe und frage: ""Der <em>AstraZeneca</em>-Impfstoff, was ist das für einer, und wie unterscheidet der sich von den anderen?"" Und der Arzt ist vielleicht selbst noch unsicher, dann verunsichert das unnötig","Die Pandemie war nie belastender, zeigen Daten. Es fehlt ein Ziel, sagt Psychologin Cornelia Betsch. Was hilft, wo die Politik hadert und wie die Impfbereitschaft ist.","""Eine klare, planbare, einfache Strategie könnte wieder motivieren""",http://www.zeit.de/wissen/gesundheit/2021-02/cornelia-betsch-psychologin-gesundheitskommunikation-universitaet-erfurt-corona-politik
140,Spahn erwartet schnellere Impfung von Erziehern und Grundschullehrern,2021-02-20T19:40:02Z," das Präparat von <em>AstraZeneca</em> zugelassen worden war. Die Experten rieten, es nur an Menschen zwischen 18 und 64 Jahren zu verabreichen, weil bei den Älteren nicht genügend Daten zur Wirksamkeit vorlägen","Der Bundesgesundheitsminister rechnet damit, dass das Personal von Kitas und Grundschulen bald gegen Covid-19 geimpft wird. Die Ständige Impfkommission ist dagegen.",Spahn erwartet schnellere Impfung von Erziehern und Grundschullehrern,http://www.zeit.de/politik/deutschland/2021-02/jens-spahn-gesundheitsminister-impfung-priorisierung-stiko
141,"""Selbst bei den Varianten wirkt die Impfung so gut wie vorher erhofft""",2021-02-20T13:28:48Z," deutet gerade wirklich alles hin: Die bisherigen Impfungen schützen sehr gut vor schweren Verläufen und dem Tod.
ZEIT ONLINE: <em>AstraZeneca</em> und die Uni Oxford haben vor Kurzem Daten vorgestellt, die laut den","Wie gut wirken die Corona-Impfungen? Natalie Dean ist Expertin für Impfstoffstudien. Sie erklärt, wie die Stoffe angepasst werden und bald die Fallzahlen drücken können.","""Selbst bei den Varianten wirkt die Impfung so gut wie vorher erhofft""",http://www.zeit.de/wissen/gesundheit/2021-02/natalie-dean-biostatistik-coronavirus-impfstoff-statistik-wirkung-immunitaet
142,AstraZeneca ist laut Studie mit längerem Impfintervall wirksamer,2021-02-20T05:35:43Z,"Eine umfangreiche neue Studie legt nahe, dass der vom Konzern <em>AstraZeneca</em> und der Oxford-Universität entwickelte Corona-Impfstoff wirksamer ist, wenn zwischen der ersten und der zweiten Impfung mehr","Wird erst nach drei Monaten erneut geimpft, bietet die Vakzine den Wissenschaftlern zufolge einen höheren Schutz. Es wären dann auch zunächst mehr Dosen verfügbar.",AstraZeneca ist laut Studie mit längerem Impfintervall wirksamer,http://www.zeit.de/wissen/gesundheit/2021-02/coronavirus-astrazeneca-impfung-intervall-oxford-studie-wirksamkeit
143,AstraZeneca verteidigt Impfstoff gegen Kritiker,2021-02-18T19:36:49Z,"Der britisch-schwedische Pharmakonzern <em>AstraZeneca</em> hat seinen Corona-Impfstoff gegen die Kritik verteidigt, dieser sei nicht wirksam genug. Tatsächlich schütze die Vakzine zu beinahe hundert Prozent",Nach Impfreaktionen wehrt sich AstraZeneca: Sein Corona-Impfstoff sei sicher und effektiv. Vor schweren Verläufen einer Erkrankung schütze das Mittel fast vollständig.,AstraZeneca verteidigt Impfstoff gegen Kritiker,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-corona-impfstoff-wirksamkeit-vollstaendiger-schutz-klaus-hinterding
144,Briten schlossen ähnlichen Vertrag mit AstraZeneca ab wie die EU,2021-02-18T10:04:18Z,Der Vertrag Großbritanniens mit dem Impfstoff-Hersteller <em>AstraZeneca</em> ähnelt einer Recherche des Senders CNN zufolge dem der Europäischen Union mit dem Unternehmen. In beiden ist dem Bericht zufolge,"AstraZeneca hatte die versprochene Impfstofflieferung an die EU zuletzt halbiert. Mit einer ""Best efforts""-Klausel in dem Vertrag hatte das offenbar aber nichts zu tun.",Briten schlossen ähnlichen Vertrag mit AstraZeneca ab wie die EU,http://www.zeit.de/politik/ausland/2021-02/astrazenca-impstoff-grossbritannien-eu-vertraege-corona-impfung-engpaesse
145,"""Niemand darf meine Models erniedrigen!""",2021-02-18T09:00:03Z," Zweifeln an der Wirksamkeit häufen sich Berichte über Nebenwirkungen des Impfstoffs von <em>AstraZeneca</em>. In Hamburg sind laut Kassenärztlicher Vereinigung aber keine Personalausfälle in Kliniken bekannt, die auf","Einblicke in eine außergewöhnliche Hamburger Modelagentur. Und: Infektionszahl steigt, Inzidenz stagniert, Asklepios verzichtet auf Kündigung der kritischen Pflegerin","""Niemand darf meine Models erniedrigen!""",http://www.zeit.de/hamburg/2021-02/elbvertiefung-18-02-2021
146,Ein Brutkasten für Europa,2021-02-17T17:25:12Z," der Streit mit <em>AstraZeneca</em> vorerst beigelegt und sind inzwischen drei Impfstoffe in der EU zugelassen, ein vierter – von Johnson & Johnson – soll bald folgen. Aber das, was in den vergangenen Wochen aus","Nicht nur eine wissenschaftliche Offensive zur Pandemiebekämpfung, sondern auch eine politische: Ursula von der Leyen präsentiert die EU-Strategie gegen Virus-Mutationen.",Ein Brutkasten für Europa,http://www.zeit.de/politik/ausland/2021-02/corona-pandemie-eu-mutation-ursula-von-der-leyen
147,"""Wir wollen Verkehrszeichen, die so bunt sind wie die Gesellschaft!""",2021-02-17T09:00:05Z," das Coronavirus bekommen – wenn genügend Impfstoff da wäre. ""Wir haben jetzt zwar mehr Impfstoff von <em>AstraZeneca</em> bekommen, deshalb geht es auch ein paar Schritte voran"", sagte der ärztliche Leiter des","Warum ein Eimsbütteler Politiker für geschlechtergerechte Schilder kämpft. Und: HSV-Präsidium tritt überraschend zurück, Weniger Verkehrsunfälle – und weniger Verkehr","""Wir wollen Verkehrszeichen, die so bunt sind wie die Gesellschaft!""",http://www.zeit.de/hamburg/2021-02/elbvertiefung-17-02-2021
148,Ursula von der Leyen plant EU-Initiative zu Mutanten-Impfstoffen,2021-02-17T07:03:11Z," EU stark beschleunigen: Anders als bei den bisher verfügbaren Impfstoffen von Moderna, BioNTech/Pfizer und <em>AstraZeneca</em> muss der Impfstoff des US-Konzerns nur einmal verabreicht werden.","Corona-Tests sollen auf Mutationen untersucht, angepasste Impfstoffe schneller getestet werden: Die EU-Kommissionspräsidentin will die Pandemiebekämpfung vorantreiben.",Ursula von der Leyen plant EU-Initiative zu Mutanten-Impfstoffen,http://www.zeit.de/wissen/gesundheit/2021-02/coronavirus-impfstoff-mutationen-ursula-von-der-leyen
149,Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,2021-02-16T15:42:04Z," BioNTech/Pfizer, Moderna und <em>AstraZeneca</em>. Wie beim letzteren Hersteller ist der Impfstoff von Janssen kein mRNA-, sondern ein Vektorimpfstoff. Dabei wird ein harmloses Virus als Träger für Gensequenzen des","Der US-Pharmakonzern hat die Zulassung seines Impfstoffs bei der Ema beantragt. Sollte er eine Genehmigung erhalten, wäre er der vierte in der EU verfügbare Impfstoff.",Johnson & Johnson beantragt Impfstoff-Zulassung in der EU,http://www.zeit.de/wissen/gesundheit/2021-02/johnson-johnson-beantragt-impfstoff-zulassung-in-der-eu
150,Kein Impfstoff zweiter Klasse,2021-02-16T12:12:32Z,"Wer möchte schon einen Impfstoff mit 60 Prozent Wirksamkeit bekommen, wenn es doch auch welche mit 95 Prozent gibt? Die Vakzine des britisch-schwedischen Unternehmens <em>AstraZeneca</em> hat bei vielen","Nur 60 Prozent wirksam? Viele halten den AstraZeneca-Impfstoff für minderwertig. Lesen Sie hier noch einmal, warum unterschätzt wird, wie gut auch diese Impfung schützt.",Kein Impfstoff zweiter Klasse,http://www.zeit.de/wissen/gesundheit/2021-02/astrazeneca-corona-impfstoff-wirksamkeit-infektionsschutz-biontech-moderna
151,WHO erteilt AstraZeneca-Impfstoff eine Notfallzulassung,2021-02-15T18:48:12Z,Die Weltgesundheitsorganisation hat dem vom Pharmakonzern <em>AstraZeneca</em> und der Oxford-Universität entwickelten Corona-Impfstoff die Notfallzulassung erteilt. Damit können Hunderte von Millionen,In der EU ist der Impfstoff von AstraZeneca bereits zugelassen. Doch für Länder ohne aufwendiges Prüfsystem erteilt nun auch die WHO der Vakzine die Freigabe.,WHO erteilt AstraZeneca-Impfstoff eine Notfallzulassung,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfung-astrazeneca-who-impfstoff-zulassung-notfall-pandemie
152,"523.000 Geimpfte, keine Corona-Toten",2021-02-14T14:36:44Z,". Aufsehen erregten vor allem die jüngsten Ergebnisse mit dem Impfstoff von <em>AstraZeneca</em> aus Südafrika (MedRxiv: Madhi et al., 2021), wonach die Wirksamkeit auf etwa zehn Prozent fiel.
Diese Ergebnisse sagen","In Israel zeigt der BioNTech-Impfstoff, was er kann: In der bisher größten Analyse bestätigt er seine Wirksamkeit. Schwere Corona-Verläufe verhindert er fast vollständig.","523.000 Geimpfte, keine Corona-Toten",http://www.zeit.de/wissen/gesundheit/2021-02/biontech-impfstoff-wirksamkeit-studie-israel-corona-impfung-virusvarianten
153,Ihr Impftermin verzögert sich leider noch,2021-02-27T12:24:46Z," der <em>AstraZeneca</em>-Impfstoffe in den Bundesländern noch immer nicht verbraucht sei. Auch das ist allerdings nicht die Schuld von Terminchaos seitens der Plattformen, sondern hängt an anderen","Es könnte so einfach sein: Website aufrufen, Termin für die Corona-Impfung buchen, fertig. Doch die Portale haken an vielen Stellen. Ein Fall von Unfähigkeit? Nicht nur",Ihr Impftermin verzögert sich leider noch,http://www.zeit.de/digital/internet/2021-02/corona-impftermine-online-portal-impfung-website-digitalisierung-logistik
154,Ständige Impfkommission will AstraZeneca-Empfehlung ändern,2021-02-27T09:22:03Z,"Die Ständige Impfkommission (Stiko) will ihre Empfehlung zum Impfstoff des britisch-schwedischen Herstellers <em>AstraZeneca</em> rasch ändern. Es werde ""sehr bald zu einer neuen, aktualisierten Empfehlung","""Wir haben nie den Impfstoff kritisiert"", sagt Stiko-Chef Thomas Mertens mit Blick auf die AstraZeneca-Vakzine. Es werde schon bald eine aktualisierte Empfehlung geben.",Ständige Impfkommission will AstraZeneca-Empfehlung ändern,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfstoff-astrazeneca-staendige-impfkommission-empfehlung
155,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,2021-02-26T22:58:08Z, handelt es sich wie bei der Vakzine von <em>AstraZeneca</em> und dem russischen Impfstoff Sputnik V um einen Vektorimpfstoff. Dabei wird ein harmloses Erkältungsvirus als Transportfähre genutzt. Es schleust den DNA,Er verhindert Covid-19 wirksam und muss nur einmal gespritzt werden: Als erster westlicher Staat wollen die USA diesem Impfstoff nun eine Genehmigung erteilen.,Experten stimmen für Notfallzulassung von Johnson-&-Johnson-Impfstoff,http://www.zeit.de/wissen/2021-02/johnson-johnson-corona-impfstoff-us-arzneimittelbehoerde-zulassung
156,"Für Schnelligkeit braucht man keine Ethiker, sondern Logistiker",2021-02-26T06:52:06Z," nur von BioNTech, sondern auch von <em>AstraZeneca</em>) entlasten Geimpfte das Gesundheitssystem. 
Die absurde 25.000-Euro-Strafandrohung wird den Impffortschritt abbremsen, je mehr Impfstoff in den kommenden","Das deutsche Pandemiemanagement schwankt zwischen Gerechtigkeit und Schnelligkeit. Das führt mitunter zu Straffantasien wie hohen Geldstrafen für ""Impfvordrängler"".","Für Schnelligkeit braucht man keine Ethiker, sondern Logistiker",http://www.zeit.de/gesellschaft/zeitgeschehen/2021-02/corona-impfungen-impfkampagne-gerechtigkeit-fortschritt-impfstoff-5vor8
157,"Schnell, aber ungerecht",2021-02-25T19:06:46Z," Probleme. <em>AstraZeneca</em>, wichtiger Impfstofflieferant für die Europäische Union, wird dagegen laut Informationen der Nachrichtenagentur Reuters im zweiten Quartal 2021 weniger als halb so viele",Die USA impfen schneller als Deutschland und die EU. Das ist auch ein Verdienst der Trump-Regierung. Doch bei der Verteilung kommen vor allem wohlhabende Weiße zum Zug.,"Schnell, aber ungerecht",http://www.zeit.de/politik/ausland/2021-02/corona-impfung-usa-versorgung-impfstoff-vergleich-deutschland-soziale-ungleichheit
158,Schneller als Spahn,2021-02-25T14:32:23Z," einmal der Impfstoff von <em>AstraZeneca</em>, der in Thüringen überall herumliegen soll, ist im Angebot. Auf Jens Spahn ist Jendricke sowieso sauer. Der CDU-Gesundheitsminister hatte angekündigt, dass der Bund ab","Corona grassiert bundesweit am stärksten in Thüringen. Nur im kleinen Landkreis Nordhausen sind die Inzidenzen niedrig. Ein Grund: Hier wird getestet, was das Zeug hält.",Schneller als Spahn,http://www.zeit.de/politik/deutschland/2021-02/corona-schnelltests-kostenlos-thuerigen-nordhausen-matthias-jendricke
159,"""Selbst Supermärkte werden über kurz oder lang Selbsttests anbieten""",2021-02-25T10:05:02Z," <em>AstraZeneca</em>-Impfstoff bekommen. Würde man die an die rund 50.000 Hausarztpraxen verteilen, die es in Deutschland gibt, bekäme jede nur rund 40 Dosen. Dann müssten die Praxen entscheiden, wer ihrer Patienten",Gesundheitsminister Jens Spahn will Schnelltests für alle und dass Hausärzte ab Frühjahr gegen Covid-19 impfen. Ein Gespräch über Öffnungsdebatten und Staatsgläubigkeit,"""Selbst Supermärkte werden über kurz oder lang Selbsttests anbieten""",http://www.zeit.de/wissen/gesundheit/2021-02/jens-spahn-schnelltests-corona-impfung-lockdown-oeffnung-lockerungen
160,Angela Merkel will derzeit keine Sonderrechte für Geimpfte,2021-02-24T19:36:00Z," <em>AstraZeneca</em>. Bislang wurden laut Gesundheitsministerium nur 15 Prozent der ausgelieferten Impfdosen verimpft, mehrere Hunderttausend Dosen blieben bislang ungenutzt.","Menschen mit einer Corona-Impfung sollen nicht bevorzugt werden, sagt die Bundeskanzlerin. Wenn mehr Menschen geimpft sind, müsse man neu bewerten.",Angela Merkel will derzeit keine Sonderrechte für Geimpfte,http://www.zeit.de/politik/deutschland/2021-02/corona-impfung-angela-merkel-rechte-geimpfte
161,Lockern oder Lockdown?,2021-02-24T15:57:49Z," <em>AstraZeneca</em> genau liest, verliert die Skepsis gegenüber diesem zu Unrecht umstrittenen Impfstoff.
Der Punkt ist: Die schlechten Nachrichten wirken sofort, die guten erst langfristig. Darum darf nicht vorzeitig","Seit Monaten sind weite Teile des öffentlichen Lebens in Deutschland lahmgelegt. Nun steigt die Ungeduld, aber auch die Zahl der Infektionen. Was tun? Ein Pro und Contra",Lockern oder Lockdown?,http://www.zeit.de/2021/09/corona-massnahmen-deutschland-lockdown-lockerungen-pro-contra
162,Öffnet die Impfzentren für alle,2021-02-24T04:37:14Z," Woche mehr als 2,3 Millionen Dosen geliefert werden.
Besonders dramatisch ist die Lage beim Impfstoff von <em>AstraZeneca</em>. Das Unternehmen hat 1.473.600 Dosen geliefert, verimpft wurden davon 187.020 Dosen","Die Verabreichung der Impfstoffe stockt, insbesondere das Vakzin von AstraZeneca bleibt liegen. Doch es gäbe eine Lösung: Wer zuerst kommt, mahlt zuerst.",Öffnet die Impfzentren für alle,http://www.zeit.de/wirtschaft/2021-02/corona-impfung-impfstrategie-reihenfolge-pandemie-bekaempfung
163,Auf der Suche nach dem Signal,2021-02-23T07:26:45Z," Schüttelfrost hatten noch 30 bis 40 Prozent. Jüngere sind davon tendenziell häufiger betroffen als Ältere. Und unter Geimpften, die den Impfstoff von <em>AstraZeneca</em> bekommen hatten, lag der Anteil dieser Reaktionen","Es ist nicht ein Todesfall bekannt, der sich auf die Corona-Impfung zurückführen ließe. Wissenschaftler forschen weltweit in Echtzeit nach seltenen Nebenwirkungen.",Auf der Suche nach dem Signal,http://www.zeit.de/wissen/gesundheit/2021-02/corona-impfung-nebenwirkungen-todesfaelle-impfstoff-risiko-medizin
164,Und im Juni herrscht endlich wieder Normalität,2021-02-22T20:06:21Z," wissenschaftliche Ergebnisse zeigen, dass die Seren von BioNTech/Pfizer und Oxford/<em>AstraZeneca</em> besser wirken als gedacht. Nach einer Studie von Forschenden der Universitäten von Edinburgh und Strathclyde sowie von","Weil die Corona-Impfstrategie wohl wirkt, kündigt Premierminister Boris Johnson einen Ausstiegsplan für England aus dem Lockdown an. Doch das Vorhaben ist umstritten.",Und im Juni herrscht endlich wieder Normalität,http://www.zeit.de/politik/ausland/2021-02/grossbritannien-corona-lockdown-boris-johnson-stufenplan
165,Erzieherinnen und Lehrkräfte werden rascher geimpft,2021-02-22T17:51:56Z," eingestuftes Regierungspapier berichtete, dürften in der laufenden Woche mehr als 2,3 Millionen Impfdosen geliefert werden. Etwa eine Million Impfdosen würden von <em>AstraZeneca</em> erwartet, rund 900.000 von BioNTech","Bund und Länder haben sich darauf geeinigt, dass Beschäftigte in Kitas und Schulen früher als zunächst geplant geimpft werden. Die Impfverordnung soll geändert werden.",Erzieherinnen und Lehrkräfte werden rascher geimpft,http://www.zeit.de/politik/deutschland/2021-02/bund-und-laender-fuer-schnellere-impfungen-fuer-erzieher-und-lehrer
166,Testen wir uns jetzt zur Normalität?,2021-03-04T16:20:08Z," wie sie umgesetzt werden soll.
Außerdem: Die Ständige Impfkommission empfiehlt nun doch, <em>AstraZeneca</em> auch an Menschen über 65 Jahren zu verimpfen.  
Und was noch? Ein Oberfranke erlebte den Worst Case",Schnelltests sollen die gewagten Öffnungen absichern. Doch ist diese Strategie stimmig und sicher? Im Podcast-Update besprechen wir die neue Teststrategie.,Testen wir uns jetzt zur Normalität?,http://www.zeit.de/politik/2021-03/corona-gipfel-mpk-beschluesse-nachrichtenpodcast
167,Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,2021-03-04T15:51:11Z," Impfstoff des britisch-schwedischen Herstellers <em>AstraZeneca</em> an Australien, wie EU-Kreise bestätigten. Zuerst hatte die Financial Times darüber berichtet.
Grundlage ist ein Ende Januar eingeführtes System zur","Erstmals hat ein EU-Land die Ausfuhr von Impfstoff blockiert. Das ist möglich, wenn Hersteller die EU bei Liefermengen unrechtmäßig benachteiligen.",Italien stoppt Export von AstraZeneca-Impfstoff aus der EU,http://www.zeit.de/politik/ausland/2021-03/italien-corona-pandemie-astrazeneca-impfstoff-export-australien-eu
168,EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,2021-03-04T13:28:09Z,".
In der EU sind bisher drei Corona-Impfstoffe zugelassen worden. Sie stammen von den Herstellern Pfizer/BioNTech, Moderna und <em>AstraZeneca</em>. Am 11. März wird die Ema voraussichtlich auch die Zulassung des","In mehreren Ländern wird er verabreicht, auch einige EU-Staaten planen mit ihm – auch ohne Ema-Zulassung. Diese könnte nun bald erfolgen, das Schnellverfahren läuft.",EU-Arzneibehörde prüft russischen Impfstoff Sputnik V,http://www.zeit.de/wissen/gesundheit/2021-03/corona-impfstoff-sputnik-v-ema-pruefverfahren-studien-wirksamkeit
169,Stiko empfiehlt Impfstoff von AstraZeneca jetzt auch für Ältere,2021-03-04T12:02:09Z,"Die Ständige Impfkommission (Stiko) empfiehlt den Impfstoff des britisch-schwedischen Pharmaunternehmens <em>AstraZeneca</em> nun auch für Menschen, die älter als 65 Jahre sind. Dies teilte",Die Ständige Impfkommission des RKI ändert laut Jens Spahn ihre Empfehlung für den AstraZeneca-Impfstoff: Demnach ist das Mittel auch für Menschen ab 65 Jahren geeignet.,Stiko empfiehlt Impfstoff von AstraZeneca jetzt auch für Ältere,http://www.zeit.de/wissen/gesundheit/2021-03/stiko-astrazeneca-impfstoff-aeltere-ueber-65-jaehrige
170,Mit Tests und Impfstoff aus dem Lockdown,2021-03-04T00:02:13Z," versprochen. Impfstoff gibt es derzeit reichlich, vor allem <em>AstraZeneca</em>. Einzelne Länder forderten daher, die geltende Impfreihenfolge aufzuweichen, um die Impfquote zu erhöhen.
Bis dahin wird nun ein wenig",Shoppen auf Termin ab Montag: Der Öffnungsplan von Bund und Ländern weist einen Weg aus dem Lockdown hin zur Normalität. Impfstoff und Selbsttests sollen ihn flankieren.,Mit Tests und Impfstoff aus dem Lockdown,http://www.zeit.de/politik/deutschland/2021-03/corona-beschluesse-bund-laender-gipfel-lockdown-massnahmen-angela-merkel-faq
171,Kauft bald jedes EU-Land für sich?,2021-03-03T15:54:25Z," nah. Ebenso als Frankreichs Präsident Emmanuel Macron noch vor Kurzem den von der EU bestellten Impfstoff von <em>AstraZeneca</em> als ""quasi ineffektiv"" bezeichnete, was er später wieder zurücknahm. Klar","Weil Europas Impfprogramm schleppt, decken sich die ersten Mitgliedsländer mit Vakzinen aus Russland und China ein. Die Kommission billigt das – offiziell zumindest.",Kauft bald jedes EU-Land für sich?,http://www.zeit.de/2021/10/corona-impfstoff-eu-laender-ungarn-slowakei-unabhaengigkeit
172,Spahn spricht sich für längere Abstände zwischen den Impfdosen aus,2021-03-03T13:44:28Z," <em>AstraZeneca</em> sogar auf zwölf Wochen, sagte der Gesundheitsminister. So sollten mehr Menschen schneller eine erste Impfung erhalten können.
Außerdem solle in den Impfzentren der Länder nun mit einem","Sechs Wochen bei BioNTech/Pfizer, zwölf bei AstraZeneca: Mit längeren Abständen zwischen den Dosen sollen mehr Menschen geimpft werden, fordert der Gesundheitsminister.",Spahn spricht sich für längere Abstände zwischen den Impfdosen aus,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstrategie-jens-spahn-astrazeneca-impfstoff-geschwindigkeit
173,Last der Trägheit,2021-03-03T12:49:17Z,"Deutschland ist ein Land, in dem ziemlich viel herumliegt. 1.587.974 noch nicht verabreichte Impfdosen von <em>AstraZeneca</em> zum Beispiel (Stand Dienstag dieser Woche), 3,4 Milliarden Euro, die vom","Impfungen, Schulen, Wirtschaftshilfen: An Geld mangelt es nicht in dieser Pandemie, an Beschlüssen und Gesetzen auch nicht. Das Problem liegt in der Verwaltung.",Die Last der Trägheit,http://www.zeit.de/2021/10/buerokratie-reform-staat-corona-impfung-verwaltung
174,Könnten wir ein bisschen optimistischer sein?,2021-03-03T04:45:41Z," werden, noch machte es besonders gute Laune.
Doch die Debatten um den <em>AstraZeneca</em>-Wirkstoff zeigen auch, wie die Berichterstattung mancher Medien teils unausgewogen auf das Negative fokussiert. Im Januar",Heute entscheiden die Regierenden über die Corona-Maßnahmen. So viel ist sicher: Die schlechte Stimmung wird bleiben. Dabei gibt es so viel Anlass zur Hoffnung.,Könnten wir ein bisschen optimistischer sein?,http://www.zeit.de/gesellschaft/zeitgeschehen/2021-03/zuversicht-corona-krise-optimismus-impfung-mutation
175,Können Geimpfte das Virus weitergeben?,2021-03-02T14:11:22Z,"-Tiefenbrun et al., 2021). Die <em>AstraZeneca</em>-Impfung verkürzte darüber hinaus auch die Zeit, in der die empfindlichen PCR-Tests auf Corona noch anschlugen (Lancet Preprint: Emary et al., 2021), Menschen also",Corona-Impfungen schützen vor Krankheit und Tod. Wie gut verhindern sie Ansteckungen? Erste Daten geben Hoffnung. Eine Garantie etwa für Immunitätsausweise ist das nicht.,Können Geimpfte das Virus weitergeben?,http://www.zeit.de/wissen/gesundheit/2021-03/corona-impfung-infektion-ansteckung-uebertragung-pandemie-bekaempfung
176,Konsolluja!,2021-03-02T12:47:44Z," der <em>AstraZeneca</em>-Impfstoff unter den Konsolen: Ist immerhin verfügbar – und sehr viel besser als ihr Ruf.
Diese Arten des Wartens sind aber streng genommen kein richtiges Warten, kein Erwarten. Dazu","Wer eine neue Playstation oder Xbox kaufen will, muss sich in der Königsdisziplin des Wartens üben: dem Warten auf die Wartezeitverkürzung. Den Konsolengöttern sei Dank.",Konsolluja!,http://www.zeit.de/digital/games/2021-03/xbox-playstation-wartezeit-lieferengpaesse-amd-spielkonsole
177,"""Als wäre der ganze Schnodder abgeschnitten worden, auch Corona""",2021-03-01T19:23:13Z," sogar geimpft. Mit <em>AstraZeneca</em>. Er sagt das nicht ohne Stolz. Zur obligatorischen FFP2-Maske trägt er einen herausgewachsenen Haarschnitt. ""Es ist einfacher, Wildwuchs zu schneiden, als die Schnittfehler","Die ersten Stunden beim Friseur in Berlin-Neukölln, der wieder öffnen darf: Machen lassen, abschalten, irgendwo anders sein als zu Hause oder im Supermarkt – endlich!","""Als wäre der ganze Schnodder abgeschnitten worden, auch Corona""",http://www.zeit.de/gesellschaft/zeitgeschehen/2021-03/friseure-berlin-neukoelln-corona-lockerungen-oeffnung
178,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,2021-03-01T17:28:06Z,Mit der erwarteten Lieferung von mehr als einer Million Dosen des <em>AstraZeneca</em>-Impfstoffs könnte sich der Impfstau in den Bundesländern bis Ende der Woche abermals vergrößern. Bis Donnerstag sollen,Bis Ende der Woche sollen mehr als eine Million Dosen der Vakzine von AstraZeneca ankommen. Die Regierung bleibt aber bei ihrer Absage einer Freigabe für alle.,Trotz AstraZeneca-Impfstaus lehnt Bundesregierung Freigabe ab,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstoff-astrazeneca-bundesregierung-freigabe-impfstau
179,Söder und Kretschmer fordern zusätzlichen Impfstoff für Hotspots,2021-03-01T09:53:26Z," wiederum die Lage in Deutschland verbessern würde. Ihm zufolge gehe es dabei vor allem um den Impfstoff von <em>AstraZeneca</em>, da dieser derzeit nicht so schnell verimpft werde wie andere Vakzinen.
Bayern und","Die Landeschefs von Sachsen und Bayern wollen in Risikogebieten ein besonderes Vorgehen von Bund, Ländern und EU. Tschechien erhält von ihnen Impfstoff und Schnelltests.",Söder und Kretschmer fordern zusätzlichen Impfstoff für Hotspots,http://www.zeit.de/politik/deutschland/2021-03/corona-impfstoff-risikogebiet-sachsen-bayern-markus-soeder
180,Verfolgungsjagd im Park: Was ist los in den Elbvororten?,2021-03-01T09:00:04Z," <em>AstraZeneca</em> auch für über 65-Jährige • Die Stadtreinigung kritisiert schludriges Verhalten bei der Altpapierentsorgung und mahnt, Kartons ordentlich zu zerkleinern • Aus den Polizeimeldungen: Bei einem","Ein Streifenwagen rast durch den Jenischpark auf Jagd nach einem Jugendlichen. Außerdem: Schulöffnung ohne engmaschige Tests, Kostenlose Taxifahrten für ältere Impflinge",Verfolgungsjagd im Park: Was ist los in den Elbvororten?,http://www.zeit.de/hamburg/2021-03/elbvertiefung-01-03-2021
